leg,time,lat,lng,tickLead,tickRace,distance
1,2015-01-02T01:47:58Z,-33.35525000,147.93360000,-3434.0,-3434.0,163.612
1,2015-01-02T01:48:03Z,-33.35478300,147.93351600,-3429.0,-3429.0,163.643
1,2015-01-02T01:48:08Z,-33.35425000,147.93340000,-3424.0,-3424.0,163.682
1,2015-01-02T01:48:13Z,-33.35375000,147.93335000,-3419.0,-3419.0,163.721
1,2015-01-02T01:48:18Z,-33.35325000,147.93321600,-3414.0,-3414.0,163.756
1,2015-01-02T01:48:23Z,-33.35273000,147.93305000,-3409.0,-3409.0,163.79
1,2015-01-02T01:48:28Z,-33.35223000,147.93298300,-3404.0,-3404.0,163.829
1,2015-01-02T01:48:33Z,-33.35171600,147.93293000,-3399.0,-3399.0,163.87
1,2015-01-02T01:48:38Z,-33.35126000,147.93293000,-3394.0,-3394.0,163.909
1,2015-01-02T01:48:43Z,-33.35083000,147.93290000,-3389.0,-3389.0,163.944
1,2015-01-02T01:48:48Z,-33.35040000,147.93288300,-3384.0,-3384.0,163.98
1,2015-01-02T01:48:53Z,-33.35003000,147.93278300,-3379.0,-3379.0,164.006
1,2015-01-02T01:48:58Z,-33.34970000,147.93270000,-3374.0,-3374.0,164.029
1,2015-01-02T01:49:03Z,-33.34921600,147.93270000,-3369.0,-3369.0,164.071
1,2015-01-02T01:49:08Z,-33.34881600,147.93253000,-3364.0,-3364.0,164.095
1,2015-01-02T01:49:13Z,-33.34838300,147.93243000,-3359.0,-3359.0,164.127
1,2015-01-02T01:49:19Z,-33.34786000,147.93235000,-3353.0,-3353.0,164.166
1,2015-01-02T01:49:24Z,-33.34740000,147.93213000,-3348.0,-3348.0,164.194
1,2015-01-02T01:49:29Z,-33.34698300,147.93195000,-3343.0,-3343.0,164.219
1,2015-01-02T01:49:34Z,-33.34661600,147.93171600,-3338.0,-3338.0,164.237
1,2015-01-02T01:49:39Z,-33.34625000,147.93130000,-3333.0,-3333.0,164.246
1,2015-01-02T01:49:44Z,-33.34583000,147.93101600,-3328.0,-3328.0,164.263
1,2015-01-02T01:49:49Z,-33.34530000,147.93093000,-3323.0,-3323.0,164.301
1,2015-01-02T01:49:54Z,-33.34486000,147.93100000,-3318.0,-3318.0,164.345
1,2015-01-02T01:49:59Z,-33.34441600,147.93115000,-3313.0,-3313.0,164.393
1,2015-01-02T01:50:04Z,-33.34396000,147.93128300,-3308.0,-3308.0,164.44
1,2015-01-02T01:50:09Z,-33.34355000,147.93153000,-3303.0,-3303.0,164.49
1,2015-01-02T01:50:14Z,-33.34301600,147.93176000,-3298.0,-3298.0,164.55
1,2015-01-02T01:50:20Z,-33.34258300,147.93193000,-3292.0,-3292.0,164.597
1,2015-01-02T01:50:25Z,-33.34215000,147.93201600,-3287.0,-3287.0,164.64
1,2015-01-02T01:50:30Z,-33.34173000,147.93213000,-3282.0,-3282.0,164.682
1,2015-01-02T01:50:35Z,-33.34130000,147.93213000,-3277.0,-3277.0,164.72
1,2015-01-02T01:50:40Z,-33.34086000,147.93213000,-3272.0,-3272.0,164.758
1,2015-01-02T01:50:45Z,-33.34046000,147.93200000,-3267.0,-3267.0,164.784
1,2015-01-02T01:50:50Z,-33.34010000,147.93183000,-3262.0,-3262.0,164.806
1,2015-01-02T01:50:55Z,-33.33975000,147.93151600,-3257.0,-3257.0,164.818
1,2015-01-02T01:51:00Z,-33.33956000,147.93086000,-3252.0,-3252.0,164.797
1,2015-01-02T01:51:05Z,-33.33950000,147.93013000,-3247.0,-3247.0,164.76
1,2015-01-02T01:51:10Z,-33.33946000,147.92943000,-3242.0,-3242.0,164.722
1,2015-01-02T01:51:15Z,-33.33941600,147.92871600,-3237.0,-3237.0,164.685
