fixIdx,legIdx,zoneIdx,tickLead,tickRace,time,lat,lng,alt,togo
1,,,,,2015-01-08T01:19:49Z,-33.35618333,147.93366667,250.00,
2,,,,,2015-01-08T01:20:19Z,-33.35618333,147.93366667,250.00,
3,,,,,2015-01-08T01:20:49Z,-33.35618333,147.93366667,251.00,
4,,,,,2015-01-08T01:21:19Z,-33.35616667,147.93366667,251.00,
5,,,,,2015-01-08T01:21:49Z,-33.35358333,147.93226667,303.00,
6,,,,,2015-01-08T01:21:59Z,-33.35246667,147.93186667,337.00,
7,,,,,2015-01-08T01:22:09Z,-33.35130000,147.93135000,383.00,
8,,,,,2015-01-08T01:22:19Z,-33.35020000,147.93080000,421.00,
9,,,,,2015-01-08T01:22:29Z,-33.34910000,147.93033333,463.00,
10,,,,,2015-01-08T01:22:39Z,-33.34811667,147.92973333,495.00,
11,,,,,2015-01-08T01:22:49Z,-33.34781667,147.92820000,515.00,
12,,,,,2015-01-08T01:22:59Z,-33.34895000,147.92646667,540.00,
13,,,,,2015-01-08T01:23:09Z,-33.35105000,147.92575000,558.00,
14,,,,,2015-01-08T01:23:19Z,-33.35315000,147.92676667,581.00,
15,,,,,2015-01-08T01:23:29Z,-33.35438333,147.92893333,601.00,
16,,,,,2015-01-08T01:23:39Z,-33.35443333,147.93106667,638.00,
17,,,,,2015-01-08T01:23:49Z,-33.35380000,147.93271667,675.00,
18,,,,,2015-01-08T01:24:00Z,-33.35296667,147.93420000,705.00,
19,,,,,2015-01-08T01:24:10Z,-33.35201667,147.93533333,751.00,
20,,,,,2015-01-08T01:24:20Z,-33.35140000,147.93725000,794.00,
21,,,,,2015-01-08T01:24:30Z,-33.35073333,147.93895000,823.00,
22,,,,,2015-01-08T01:24:40Z,-33.34955000,147.93968333,856.00,
23,,,,,2015-01-08T01:24:50Z,-33.34860000,147.93943333,875.00,
24,,,,,2015-01-08T01:25:00Z,-33.34848333,147.93811667,867.00,
25,,,,,2015-01-08T01:25:10Z,-33.34850000,147.93660000,852.00,
26,,,,,2015-01-08T01:25:20Z,-33.34798333,147.93550000,831.00,
27,,,,,2015-01-08T01:25:30Z,-33.34715000,147.93466667,825.00,
28,,,,,2015-01-08T01:25:40Z,-33.34640000,147.93425000,817.00,
29,,,,,2015-01-08T01:25:50Z,-33.34570000,147.93358333,807.00,
30,,,,,2015-01-08T01:26:00Z,-33.34488333,147.93355000,792.00,
31,,,,,2015-01-08T01:26:10Z,-33.34398333,147.93400000,772.00,
32,,,,,2015-01-08T01:26:20Z,-33.34316667,147.93355000,747.00,
33,,,,,2015-01-08T01:26:30Z,-33.34303333,147.93215000,722.00,
34,,,,,2015-01-08T01:26:40Z,-33.34308333,147.93065000,701.00,
35,,,,,2015-01-08T01:26:50Z,-33.34290000,147.92920000,694.00,
36,,,,,2015-01-08T01:27:00Z,-33.34250000,147.92793333,688.00,
37,,,,,2015-01-08T01:27:10Z,-33.34183333,147.92688333,684.00,
38,,,,,2015-01-08T01:27:20Z,-33.34178333,147.92583333,701.00,
39,,,,,2015-01-08T01:27:30Z,-33.34273333,147.92695000,703.00,
40,,,,,2015-01-08T01:27:40Z,-33.34185000,147.92730000,707.00,
41,,,,,2015-01-08T01:27:50Z,-33.34116667,147.92645000,718.00,
42,,,,,2015-01-08T01:28:00Z,-33.34266667,147.92626667,721.00,
43,,,,,2015-01-08T01:28:10Z,-33.34245000,147.92748333,729.00,
44,,,,,2015-01-08T01:28:20Z,-33.34348333,147.92720000,741.00,
45,,,,,2015-01-08T01:28:30Z,-33.34306667,147.92756667,749.00,
46,,,,,2015-01-08T01:28:40Z,-33.34446667,147.92666667,729.00,
