leg,time,lat,lng,tickLead,tickRace,distance
1,2015-01-03T01:55:31Z,-33.35528333,147.93361667,-2903.0,-2903.0,192.74
1,2015-01-03T01:56:01Z,-33.35526667,147.93360000,-2873.0,-2873.0,192.741
1,2015-01-03T01:57:01Z,-33.35526667,147.93360000,-2813.0,-2813.0,192.741
1,2015-01-03T01:57:31Z,-33.35521667,147.93365000,-2783.0,-2783.0,192.748
1,2015-01-03T01:58:01Z,-33.35523333,147.93366667,-2753.0,-2753.0,192.747
1,2015-01-03T01:58:31Z,-33.35521667,147.93366667,-2723.0,-2723.0,192.749
1,2015-01-03T01:59:01Z,-33.35345000,147.93440000,-2693.0,-2693.0,192.953
1,2015-01-03T01:59:03Z,-33.35323333,147.93446667,-2691.0,-2691.0,192.977
1,2015-01-03T01:59:05Z,-33.35303333,147.93453333,-2689.0,-2689.0,193.0
1,2015-01-03T01:59:07Z,-33.35283333,147.93466667,-2687.0,-2687.0,193.025
1,2015-01-03T01:59:09Z,-33.35263333,147.93480000,-2685.0,-2685.0,193.051
1,2015-01-03T01:59:11Z,-33.35241667,147.93490000,-2683.0,-2683.0,193.076
1,2015-01-03T01:59:13Z,-33.35220000,147.93498333,-2681.0,-2681.0,193.101
1,2015-01-03T01:59:15Z,-33.35196667,147.93506667,-2679.0,-2679.0,193.128
1,2015-01-03T01:59:17Z,-33.35173333,147.93510000,-2677.0,-2677.0,193.152
1,2015-01-03T01:59:19Z,-33.35151667,147.93506667,-2675.0,-2675.0,193.171
1,2015-01-03T01:59:21Z,-33.35130000,147.93500000,-2673.0,-2673.0,193.189
1,2015-01-03T01:59:23Z,-33.35108333,147.93495000,-2671.0,-2671.0,193.208
1,2015-01-03T01:59:25Z,-33.35086667,147.93486667,-2669.0,-2669.0,193.225
1,2015-01-03T01:59:27Z,-33.35066667,147.93478333,-2667.0,-2667.0,193.241
1,2015-01-03T01:59:29Z,-33.35046667,147.93470000,-2665.0,-2665.0,193.257
1,2015-01-03T01:59:31Z,-33.35026667,147.93460000,-2663.0,-2663.0,193.271
1,2015-01-03T01:59:34Z,-33.35006667,147.93446667,-2660.0,-2660.0,193.285
1,2015-01-03T01:59:36Z,-33.34988333,147.93433333,-2658.0,-2658.0,193.297
1,2015-01-03T01:59:38Z,-33.34970000,147.93420000,-2656.0,-2656.0,193.308
1,2015-01-03T01:59:40Z,-33.34951667,147.93406667,-2654.0,-2654.0,193.32
1,2015-01-03T01:59:42Z,-33.34933333,147.93391667,-2652.0,-2652.0,193.331
1,2015-01-03T01:59:44Z,-33.34913333,147.93376667,-2650.0,-2650.0,193.344
1,2015-01-03T01:59:46Z,-33.34896667,147.93361667,-2648.0,-2648.0,193.353
1,2015-01-03T01:59:48Z,-33.34878333,147.93348333,-2646.0,-2646.0,193.365
1,2015-01-03T01:59:50Z,-33.34861667,147.93330000,-2644.0,-2644.0,193.373
1,2015-01-03T01:59:52Z,-33.34845000,147.93313333,-2642.0,-2642.0,193.382
1,2015-01-03T01:59:54Z,-33.34826667,147.93293333,-2640.0,-2640.0,193.39
1,2015-01-03T01:59:56Z,-33.34808333,147.93275000,-2638.0,-2638.0,193.4
1,2015-01-03T01:59:58Z,-33.34791667,147.93256667,-2636.0,-2636.0,193.408
1,2015-01-03T02:00:00Z,-33.34773333,147.93238333,-2634.0,-2634.0,193.418
1,2015-01-03T02:00:02Z,-33.34756667,147.93218333,-2632.0,-2632.0,193.425
1,2015-01-03T02:00:04Z,-33.34741667,147.93195000,-2630.0,-2630.0,193.429
1,2015-01-03T02:00:06Z,-33.34725000,147.93176667,-2628.0,-2628.0,193.437
1,2015-01-03T02:00:08Z,-33.34708333,147.93158333,-2626.0,-2626.0,193.445
1,2015-01-03T02:00:10Z,-33.34693333,147.93140000,-2624.0,-2624.0,193.451
1,2015-01-03T02:00:12Z,-33.34676667,147.93125000,-2622.0,-2622.0,193.461
1,2015-01-03T02:00:14Z,-33.34661667,147.93106667,-2620.0,-2620.0,193.467
1,2015-01-03T02:00:16Z,-33.34646667,147.93090000,-2618.0,-2618.0,193.474
1,2015-01-03T02:00:18Z,-33.34631667,147.93070000,-2616.0,-2616.0,193.48
1,2015-01-03T02:00:20Z,-33.34615000,147.93051667,-2614.0,-2614.0,193.488
1,2015-01-03T02:00:22Z,-33.34596667,147.93031667,-2612.0,-2612.0,193.497
1,2015-01-03T02:00:24Z,-33.34578333,147.93011667,-2610.0,-2610.0,193.506
1,2015-01-03T02:00:26Z,-33.34560000,147.92991667,-2608.0,-2608.0,193.515
1,2015-01-03T02:00:28Z,-33.34543333,147.92968333,-2606.0,-2606.0,193.52
1,2015-01-03T02:00:30Z,-33.34526667,147.92945000,-2604.0,-2604.0,193.526
1,2015-01-03T02:00:32Z,-33.34506667,147.92923333,-2602.0,-2602.0,193.536
1,2015-01-03T02:00:34Z,-33.34486667,147.92901667,-2600.0,-2600.0,193.546
1,2015-01-03T02:00:36Z,-33.34470000,147.92875000,-2598.0,-2598.0,193.55
1,2015-01-03T02:00:38Z,-33.34450000,147.92851667,-2596.0,-2596.0,193.559
1,2015-01-03T02:00:40Z,-33.34430000,147.92833333,-2594.0,-2594.0,193.571
1,2015-01-03T02:00:42Z,-33.34411667,147.92808333,-2592.0,-2592.0,193.577
1,2015-01-03T02:00:44Z,-33.34395000,147.92785000,-2590.0,-2590.0,193.583
1,2015-01-03T02:00:46Z,-33.34378333,147.92761667,-2588.0,-2588.0,193.589
1,2015-01-03T02:00:48Z,-33.34361667,147.92740000,-2586.0,-2586.0,193.596
1,2015-01-03T02:00:50Z,-33.34345000,147.92716667,-2584.0,-2584.0,193.601
1,2015-01-03T02:00:52Z,-33.34330000,147.92691667,-2582.0,-2582.0,193.605
1,2015-01-03T02:00:54Z,-33.34315000,147.92665000,-2580.0,-2580.0,193.608
1,2015-01-03T02:00:56Z,-33.34298333,147.92636667,-2578.0,-2578.0,193.611
1,2015-01-03T02:00:58Z,-33.34281667,147.92611667,-2576.0,-2576.0,193.617
1,2015-01-03T02:01:00Z,-33.34261667,147.92586667,-2574.0,-2574.0,193.625
1,2015-01-03T02:01:02Z,-33.34243333,147.92560000,-2572.0,-2572.0,193.631
1,2015-01-03T02:01:04Z,-33.34226667,147.92533333,-2570.0,-2570.0,193.636
1,2015-01-03T02:01:06Z,-33.34213333,147.92505000,-2568.0,-2568.0,193.636
1,2015-01-03T02:01:08Z,-33.34200000,147.92473333,-2566.0,-2566.0,193.635
1,2015-01-03T02:01:10Z,-33.34186667,147.92443333,-2564.0,-2564.0,193.635
1,2015-01-03T02:01:12Z,-33.34175000,147.92413333,-2562.0,-2562.0,193.633
